instancia,heuristica,tenure,max_iter_param,no_improve_param,neighborhood,n_particles,w,c1,c2,v_max,execucao,semente,melhor_valor,valor_otimo,gap_pct,tempo_s,iter_convergencia,total_iteracoes
P06,PSO_Binario,,100,,,30.0,0.4,2.0,2.0,6.0,4,45,1735,1735.0,0.0,0.0243,0,100
P06,PSO_Binario,,100,,,30.0,0.4,2.0,2.0,6.0,5,46,1735,1735.0,0.0,0.0239,0,100
P06,PSO_Binario,,100,,,30.0,0.7,2.0,2.0,4.0,1,42,1735,1735.0,0.0,0.0243,1,100
P06,PSO_Binario,,100,,,30.0,0.7,2.0,2.0,4.0,2,43,1735,1735.0,0.0,0.0251,2,100
P06,PSO_Binario,,100,,,30.0,0.7,2.0,2.0,4.0,3,44,1735,1735.0,0.0,0.024,1,100
P06,PSO_Binario,,100,,,30.0,0.7,2.0,2.0,4.0,4,45,1735,1735.0,0.0,0.0251,0,100
P06,PSO_Binario,,100,,,30.0,0.7,2.0,2.0,4.0,5,46,1735,1735.0,0.0,0.024,0,100
P06,PSO_Binario,,100,,,30.0,0.7,2.0,2.0,6.0,1,42,1735,1735.0,0.0,0.0247,1,100
P06,PSO_Binario,,100,,,30.0,0.7,2.0,2.0,6.0,2,43,1735,1735.0,0.0,0.0249,2,100
P06,PSO_Binario,,100,,,30.0,0.7,2.0,2.0,6.0,3,44,1735,1735.0,0.0,0.025,2,100
P06,PSO_Binario,,100,,,30.0,0.7,2.0,2.0,6.0,4,45,1735,1735.0,0.0,0.0241,0,100
P06,PSO_Binario,,100,,,30.0,0.7,2.0,2.0,6.0,5,46,1735,1735.0,0.0,0.0243,0,100
P06,PSO_Binario,,100,,,30.0,0.9,2.0,2.0,4.0,1,42,1735,1735.0,0.0,0.0239,1,100
P06,PSO_Binario,,100,,,30.0,0.9,2.0,2.0,4.0,2,43,1735,1735.0,0.0,0.0236,2,100
P06,PSO_Binario,,100,,,30.0,0.9,2.0,2.0,4.0,3,44,1735,1735.0,0.0,0.0234,1,100
P06,PSO_Binario,,100,,,30.0,0.9,2.0,2.0,4.0,4,45,1735,1735.0,0.0,0.0241,0,100
P06,PSO_Binario,,100,,,30.0,0.9,2.0,2.0,4.0,5,46,1735,1735.0,0.0,0.0236,0,100
P06,PSO_Binario,,100,,,30.0,0.9,2.0,2.0,6.0,1,42,1735,1735.0,0.0,0.024,1,100
P06,PSO_Binario,,100,,,30.0,0.9,2.0,2.0,6.0,2,43,1735,1735.0,0.0,0.0253,2,100
P06,PSO_Binario,,100,,,30.0,0.9,2.0,2.0,6.0,3,44,1735,1735.0,0.0,0.0241,2,100
P06,PSO_Binario,,100,,,30.0,0.9,2.0,2.0,6.0,4,45,1735,1735.0,0.0,0.0247,0,100
P06,PSO_Binario,,100,,,30.0,0.9,2.0,2.0,6.0,5,46,1735,1735.0,0.0,0.0239,0,100
P06,PSO_Binario,,300,,,30.0,0.4,2.0,2.0,4.0,1,42,1735,1735.0,0.0,0.0888,1,300
P06,PSO_Binario,,300,,,30.0,0.4,2.0,2.0,4.0,2,43,1735,1735.0,0.0,0.0727,1,300
P06,PSO_Binario,,300,,,30.0,0.4,2.0,2.0,4.0,3,44,1735,1735.0,0.0,0.0729,1,300
P06,PSO_Binario,,300,,,30.0,0.4,2.0,2.0,4.0,4,45,1735,1735.0,0.0,0.0706,0,300
P06,PSO_Binario,,300,,,30.0,0.4,2.0,2.0,4.0,5,46,1735,1735.0,0.0,0.0727,0,300
P06,PSO_Binario,,300,,,30.0,0.4,2.0,2.0,6.0,1,42,1735,1735.0,0.0,0.0726,1,300
P06,PSO_Binario,,300,,,30.0,0.4,2.0,2.0,6.0,2,43,1735,1735.0,0.0,0.0725,2,300
P06,PSO_Binario,,300,,,30.0,0.4,2.0,2.0,6.0,3,44,1735,1735.0,0.0,0.0732,1,300
P06,PSO_Binario,,300,,,30.0,0.4,2.0,2.0,6.0,4,45,1735,1735.0,0.0,0.0761,0,300
P06,PSO_Binario,,300,,,30.0,0.4,2.0,2.0,6.0,5,46,1735,1735.0,0.0,0.0752,0,300
P06,PSO_Binario,,300,,,30.0,0.7,2.0,2.0,4.0,1,42,1735,1735.0,0.0,0.0882,1,300
P06,PSO_Binario,,300,,,30.0,0.7,2.0,2.0,4.0,2,43,1735,1735.0,0.0,0.0784,2,300
P06,PSO_Binario,,300,,,30.0,0.7,2.0,2.0,4.0,3,44,1735,1735.0,0.0,0.0759,1,300
P06,PSO_Binario,,300,,,30.0,0.7,2.0,2.0,4.0,4,45,1735,1735.0,0.0,0.0752,0,300
P06,PSO_Binario,,300,,,30.0,0.7,2.0,2.0,4.0,5,46,1735,1735.0,0.0,0.0752,0,300
P06,PSO_Binario,,300,,,30.0,0.7,2.0,2.0,6.0,1,42,1735,1735.0,0.0,0.0731,1,300
P06,PSO_Binario,,300,,,30.0,0.7,2.0,2.0,6.0,2,43,1735,1735.0,0.0,0.0739,2,300
P06,PSO_Binario,,300,,,30.0,0.7,2.0,2.0,6.0,3,44,1735,1735.0,0.0,0.0729,2,300
P06,PSO_Binario,,300,,,30.0,0.7,2.0,2.0,6.0,4,45,1735,1735.0,0.0,0.0735,0,300
P06,PSO_Binario,,300,,,30.0,0.7,2.0,2.0,6.0,5,46,1735,1735.0,0.0,0.0721,0,300
P06,PSO_Binario,,300,,,30.0,0.9,2.0,2.0,4.0,1,42,1735,1735.0,0.0,0.0809,1,300
P06,PSO_Binario,,300,,,30.0,0.9,2.0,2.0,4.0,2,43,1735,1735.0,0.0,0.0775,2,300
P06,PSO_Binario,,300,,,30.0,0.9,2.0,2.0,4.0,3,44,1735,1735.0,0.0,0.0803,1,300
P06,PSO_Binario,,300,,,30.0,0.9,2.0,2.0,4.0,4,45,1735,1735.0,0.0,0.07,0,300
P06,PSO_Binario,,300,,,30.0,0.9,2.0,2.0,4.0,5,46,1735,1735.0,0.0,0.0697,0,300
P06,PSO_Binario,,300,,,30.0,0.9,2.0,2.0,6.0,1,42,1735,1735.0,0.0,0.071,1,300
P06,PSO_Binario,,300,,,30.0,0.9,2.0,2.0,6.0,2,43,1735,1735.0,0.0,0.071,2,300
P06,PSO_Binario,,300,,,30.0,0.9,2.0,2.0,6.0,3,44,1735,1735.0,0.0,0.0746,2,300
P06,PSO_Binario,,300,,,30.0,0.9,2.0,2.0,6.0,4,45,1735,1735.0,0.0,0.0717,0,300
P06,PSO_Binario,,300,,,30.0,0.9,2.0,2.0,6.0,5,46,1735,1735.0,0.0,0.0721,0,300
P06,PSO_Binario,,100,,,100.0,0.4,2.0,2.0,4.0,1,42,1735,1735.0,0.0,0.0733,0,100
P06,PSO_Binario,,100,,,100.0,0.4,2.0,2.0,4.0,2,43,1735,1735.0,0.0,0.0742,1,100
P06,PSO_Binario,,100,,,100.0,0.4,2.0,2.0,4.0,3,44,1735,1735.0,0.0,0.075,0,100
P06,PSO_Binario,,100,,,100.0,0.4,2.0,2.0,4.0,4,45,1735,1735.0,0.0,0.0723,1,100
P06,PSO_Binario,,100,,,100.0,0.4,2.0,2.0,4.0,5,46,1735,1735.0,0.0,0.0763,0,100
P06,PSO_Binario,,100,,,100.0,0.4,2.0,2.0,6.0,1,42,1735,1735.0,0.0,0.0741,0,100
P06,PSO_Binario,,100,,,100.0,0.4,2.0,2.0,6.0,2,43,1735,1735.0,0.0,0.0761,1,100
P06,PSO_Binario,,100,,,100.0,0.4,2.0,2.0,6.0,3,44,1735,1735.0,0.0,0.0744,0,100
P06,PSO_Binario,,100,,,100.0,0.4,2.0,2.0,6.0,4,45,1735,1735.0,0.0,0.0737,1,100
P06,PSO_Binario,,100,,,100.0,0.4,2.0,2.0,6.0,5,46,1735,1735.0,0.0,0.0726,0,100
P06,PSO_Binario,,100,,,100.0,0.7,2.0,2.0,4.0,1,42,1735,1735.0,0.0,0.0746,0,100
P06,PSO_Binario,,100,,,100.0,0.7,2.0,2.0,4.0,2,43,1735,1735.0,0.0,0.0791,1,100
P06,PSO_Binario,,100,,,100.0,0.7,2.0,2.0,4.0,3,44,1735,1735.0,0.0,0.0768,0,100
P06,PSO_Binario,,100,,,100.0,0.7,2.0,2.0,4.0,4,45,1735,1735.0,0.0,0.0747,1,100
P06,PSO_Binario,,100,,,100.0,0.7,2.0,2.0,4.0,5,46,1735,1735.0,0.0,0.0762,0,100
P06,PSO_Binario,,100,,,100.0,0.7,2.0,2.0,6.0,1,42,1735,1735.0,0.0,0.0744,0,100
P06,PSO_Binario,,100,,,100.0,0.7,2.0,2.0,6.0,2,43,1735,1735.0,0.0,0.0745,1,100
P06,PSO_Binario,,100,,,100.0,0.7,2.0,2.0,6.0,3,44,1735,1735.0,0.0,0.0765,0,100
P06,PSO_Binario,,100,,,100.0,0.7,2.0,2.0,6.0,4,45,1735,1735.0,0.0,0.0778,1,100
P06,PSO_Binario,,100,,,100.0,0.7,2.0,2.0,6.0,5,46,1735,1735.0,0.0,0.0751,0,100
P06,PSO_Binario,,100,,,100.0,0.9,2.0,2.0,4.0,1,42,1735,1735.0,0.0,0.0726,0,100
P06,PSO_Binario,,100,,,100.0,0.9,2.0,2.0,4.0,2,43,1735,1735.0,0.0,0.0738,1,100
P06,PSO_Binario,,100,,,100.0,0.9,2.0,2.0,4.0,3,44,1735,1735.0,0.0,0.072,0,100
P06,PSO_Binario,,100,,,100.0,0.9,2.0,2.0,4.0,4,45,1735,1735.0,0.0,0.0716,1,100
P06,PSO_Binario,,100,,,100.0,0.9,2.0,2.0,4.0,5,46,1735,1735.0,0.0,0.0741,0,100
P06,PSO_Binario,,100,,,100.0,0.9,2.0,2.0,6.0,1,42,1735,1735.0,0.0,0.0734,0,100
P06,PSO_Binario,,100,,,100.0,0.9,2.0,2.0,6.0,2,43,1735,1735.0,0.0,0.0732,1,100
P06,PSO_Binario,,100,,,100.0,0.9,2.0,2.0,6.0,3,44,1735,1735.0,0.0,0.0739,0,100
P06,PSO_Binario,,100,,,100.0,0.9,2.0,2.0,6.0,4,45,1735,1735.0,0.0,0.0733,1,100
P06,PSO_Binario,,100,,,100.0,0.9,2.0,2.0,6.0,5,46,1735,1735.0,0.0,0.072,0,100
P06,PSO_Binario,,300,,,100.0,0.4,2.0,2.0,4.0,1,42,1735,1735.0,0.0,0.2269,0,300
P06,PSO_Binario,,300,,,100.0,0.4,2.0,2.0,4.0,2,43,1735,1735.0,0.0,0.216,1,300
P06,PSO_Binario,,300,,,100.0,0.4,2.0,2.0,4.0,3,44,1735,1735.0,0.0,0.2204,0,300
P06,PSO_Binario,,300,,,100.0,0.4,2.0,2.0,4.0,4,45,1735,1735.0,0.0,0.218,1,300
P06,PSO_Binario,,300,,,100.0,0.4,2.0,2.0,4.0,5,46,1735,1735.0,0.0,0.2171,0,300
P06,PSO_Binario,,300,,,100.0,0.4,2.0,2.0,6.0,1,42,1735,1735.0,0.0,0.2247,0,300
P06,PSO_Binario,,300,,,100.0,0.4,2.0,2.0,6.0,2,43,1735,1735.0,0.0,0.2212,1,300
P06,PSO_Binario,,300,,,100.0,0.4,2.0,2.0,6.0,3,44,1735,1735.0,0.0,0.2268,0,300
P06,PSO_Binario,,300,,,100.0,0.4,2.0,2.0,6.0,4,45,1735,1735.0,0.0,0.22,1,300
P06,PSO_Binario,,300,,,100.0,0.4,2.0,2.0,6.0,5,46,1735,1735.0,0.0,0.2174,0,300
P06,PSO_Binario,,300,,,100.0,0.7,2.0,2.0,4.0,1,42,1735,1735.0,0.0,0.2242,0,300
P06,PSO_Binario,,300,,,100.0,0.7,2.0,2.0,4.0,2,43,1735,1735.0,0.0,0.2385,1,300
P06,PSO_Binario,,300,,,100.0,0.7,2.0,2.0,4.0,3,44,1735,1735.0,0.0,0.2192,0,300
P06,PSO_Binario,,300,,,100.0,0.7,2.0,2.0,4.0,4,45,1735,1735.0,0.0,0.2198,1,300
P06,PSO_Binario,,300,,,100.0,0.7,2.0,2.0,4.0,5,46,1735,1735.0,0.0,0.2215,0,300
P06,PSO_Binario,,300,,,100.0,0.7,2.0,2.0,6.0,1,42,1735,1735.0,0.0,0.2203,0,300
P06,PSO_Binario,,300,,,100.0,0.7,2.0,2.0,6.0,2,43,1735,1735.0,0.0,0.2216,1,300
P06,PSO_Binario,,300,,,100.0,0.7,2.0,2.0,6.0,3,44,1735,1735.0,0.0,0.2185,0,300
P06,PSO_Binario,,300,,,100.0,0.7,2.0,2.0,6.0,4,45,1735,1735.0,0.0,0.222,1,300
P06,PSO_Binario,,300,,,100.0,0.7,2.0,2.0,6.0,5,46,1735,1735.0,0.0,0.2206,0,300
P06,PSO_Binario,,300,,,100.0,0.9,2.0,2.0,4.0,1,42,1735,1735.0,0.0,0.2144,0,300
P06,PSO_Binario,,300,,,100.0,0.9,2.0,2.0,4.0,2,43,1735,1735.0,0.0,0.2195,1,300
P06,PSO_Binario,,300,,,100.0,0.9,2.0,2.0,4.0,3,44,1735,1735.0,0.0,0.2097,0,300
P06,PSO_Binario,,300,,,100.0,0.9,2.0,2.0,4.0,4,45,1735,1735.0,0.0,0.2128,1,300
P06,PSO_Binario,,300,,,100.0,0.9,2.0,2.0,4.0,5,46,1735,1735.0,0.0,0.2114,0,300
P06,PSO_Binario,,300,,,100.0,0.9,2.0,2.0,6.0,1,42,1735,1735.0,0.0,0.2184,0,300
P06,PSO_Binario,,300,,,100.0,0.9,2.0,2.0,6.0,2,43,1735,1735.0,0.0,0.2172,1,300
P06,PSO_Binario,,300,,,100.0,0.9,2.0,2.0,6.0,3,44,1735,1735.0,0.0,0.2177,0,300
P06,PSO_Binario,,300,,,100.0,0.9,2.0,2.0,6.0,4,45,1735,1735.0,0.0,0.2182,1,300
P06,PSO_Binario,,300,,,100.0,0.9,2.0,2.0,6.0,5,46,1735,1735.0,0.0,0.2177,0,300
P07,BuscaTabu,10.0,500,100.0,flip,,,,,,1,42,1456,1458.0,0.1371742112482853,0.0035,2,102
P07,BuscaTabu,10.0,500,100.0,flip,,,,,,2,43,1456,1458.0,0.1371742112482853,0.0037,2,102
P07,BuscaTabu,10.0,500,100.0,flip,,,,,,3,44,1456,1458.0,0.1371742112482853,0.0037,2,102
P07,BuscaTabu,10.0,500,100.0,flip,,,,,,4,45,1456,1458.0,0.1371742112482853,0.0025,2,102
P07,BuscaTabu,10.0,500,100.0,flip,,,,,,5,46,1456,1458.0,0.1371742112482853,0.0026,2,102
P07,BuscaTabu,10.0,500,100.0,swap,,,,,,1,42,1458,1458.0,0.0,0.0079,1,101
P07,BuscaTabu,10.0,500,100.0,swap,,,,,,2,43,1458,1458.0,0.0,0.0081,1,101
P07,BuscaTabu,10.0,500,100.0,swap,,,,,,3,44,1458,1458.0,0.0,0.008,1,101
P07,BuscaTabu,10.0,500,100.0,swap,,,,,,4,45,1458,1458.0,0.0,0.0078,1,101
P07,BuscaTabu,10.0,500,100.0,swap,,,,,,5,46,1458,1458.0,0.0,0.0079,1,101
P07,BuscaTabu,10.0,1000,100.0,flip,,,,,,1,42,1456,1458.0,0.1371742112482853,0.0025,2,102
P07,BuscaTabu,10.0,1000,100.0,flip,,,,,,2,43,1456,1458.0,0.1371742112482853,0.0024,2,102
P07,BuscaTabu,10.0,1000,100.0,flip,,,,,,3,44,1456,1458.0,0.1371742112482853,0.0024,2,102
P07,BuscaTabu,10.0,1000,100.0,flip,,,,,,4,45,1456,1458.0,0.1371742112482853,0.0039,2,102
P07,BuscaTabu,10.0,1000,100.0,flip,,,,,,5,46,1456,1458.0,0.1371742112482853,0.0027,2,102
P07,BuscaTabu,10.0,1000,100.0,swap,,,,,,1,42,1458,1458.0,0.0,0.0078,1,101
P07,BuscaTabu,10.0,1000,100.0,swap,,,,,,2,43,1458,1458.0,0.0,0.0079,1,101
P07,BuscaTabu,10.0,1000,100.0,swap,,,,,,3,44,1458,1458.0,0.0,0.0085,1,101
P07,BuscaTabu,10.0,1000,100.0,swap,,,,,,4,45,1458,1458.0,0.0,0.0081,1,101
P07,BuscaTabu,10.0,1000,100.0,swap,,,,,,5,46,1458,1458.0,0.0,0.0079,1,101
P07,BuscaTabu,20.0,500,100.0,flip,,,,,,1,42,1456,1458.0,0.1371742112482853,0.0025,2,102
P07,BuscaTabu,20.0,500,100.0,flip,,,,,,2,43,1456,1458.0,0.1371742112482853,0.0025,2,102
P07,BuscaTabu,20.0,500,100.0,flip,,,,,,3,44,1456,1458.0,0.1371742112482853,0.0026,2,102
P07,BuscaTabu,20.0,500,100.0,flip,,,,,,4,45,1456,1458.0,0.1371742112482853,0.0025,2,102
P07,BuscaTabu,20.0,500,100.0,flip,,,,,,5,46,1456,1458.0,0.1371742112482853,0.0024,2,102
P07,BuscaTabu,20.0,500,100.0,swap,,,,,,1,42,1458,1458.0,0.0,0.0078,1,101
P07,BuscaTabu,20.0,500,100.0,swap,,,,,,2,43,1458,1458.0,0.0,0.0079,1,101
P07,BuscaTabu,20.0,500,100.0,swap,,,,,,3,44,1458,1458.0,0.0,0.0079,1,101
P07,BuscaTabu,20.0,500,100.0,swap,,,,,,4,45,1458,1458.0,0.0,0.0079,1,101
P07,BuscaTabu,20.0,500,100.0,swap,,,,,,5,46,1458,1458.0,0.0,0.0078,1,101
P07,BuscaTabu,20.0,1000,100.0,flip,,,,,,1,42,1456,1458.0,0.1371742112482853,0.0031,2,102
P07,BuscaTabu,20.0,1000,100.0,flip,,,,,,2,43,1456,1458.0,0.1371742112482853,0.0029,2,102
P07,BuscaTabu,20.0,1000,100.0,flip,,,,,,3,44,1456,1458.0,0.1371742112482853,0.0036,2,102
P07,BuscaTabu,20.0,1000,100.0,flip,,,,,,4,45,1456,1458.0,0.1371742112482853,0.0037,2,102
P07,BuscaTabu,20.0,1000,100.0,flip,,,,,,5,46,1456,1458.0,0.1371742112482853,0.0034,2,102
P07,BuscaTabu,20.0,1000,100.0,swap,,,,,,1,42,1458,1458.0,0.0,0.0086,1,101
P07,BuscaTabu,20.0,1000,100.0,swap,,,,,,2,43,1458,1458.0,0.0,0.0218,1,101
P07,BuscaTabu,20.0,1000,100.0,swap,,,,,,3,44,1458,1458.0,0.0,0.0082,1,101
P07,BuscaTabu,20.0,1000,100.0,swap,,,,,,4,45,1458,1458.0,0.0,0.0081,1,101
P07,BuscaTabu,20.0,1000,100.0,swap,,,,,,5,46,1458,1458.0,0.0,0.0079,1,101
P07,PSO_Binario,,100,,,30.0,0.4,2.0,2.0,4.0,1,42,1458,1458.0,0.0,0.0288,1,100
P07,PSO_Binario,,100,,,30.0,0.4,2.0,2.0,4.0,2,43,1458,1458.0,0.0,0.0245,16,100
P07,PSO_Binario,,100,,,30.0,0.4,2.0,2.0,4.0,3,44,1458,1458.0,0.0,0.0254,2,100
P07,PSO_Binario,,100,,,30.0,0.4,2.0,2.0,4.0,4,45,1454,1458.0,0.2743484224965706,0.0245,79,100
P07,PSO_Binario,,100,,,30.0,0.4,2.0,2.0,4.0,5,46,1458,1458.0,0.0,0.0245,72,100
P07,PSO_Binario,,100,,,30.0,0.4,2.0,2.0,6.0,1,42,1458,1458.0,0.0,0.0243,1,100
P07,PSO_Binario,,100,,,30.0,0.4,2.0,2.0,6.0,2,43,1458,1458.0,0.0,0.0241,16,100
P07,PSO_Binario,,100,,,30.0,0.4,2.0,2.0,6.0,3,44,1458,1458.0,0.0,0.025,3,100
P07,PSO_Binario,,100,,,30.0,0.4,2.0,2.0,6.0,4,45,1458,1458.0,0.0,0.0246,51,100
P07,PSO_Binario,,100,,,30.0,0.4,2.0,2.0,6.0,5,46,1458,1458.0,0.0,0.0244,72,100
P07,PSO_Binario,,100,,,30.0,0.7,2.0,2.0,4.0,1,42,1458,1458.0,0.0,0.0257,1,100
P07,PSO_Binario,,100,,,30.0,0.7,2.0,2.0,4.0,2,43,1458,1458.0,0.0,0.0271,16,100
P07,PSO_Binario,,100,,,30.0,0.7,2.0,2.0,4.0,3,44,1458,1458.0,0.0,0.0273,8,100
P07,PSO_Binario,,100,,,30.0,0.7,2.0,2.0,4.0,4,45,1458,1458.0,0.0,0.0264,46,100
P07,PSO_Binario,,100,,,30.0,0.7,2.0,2.0,4.0,5,46,1458,1458.0,0.0,0.0263,39,100
P07,PSO_Binario,,100,,,30.0,0.7,2.0,2.0,6.0,1,42,1458,1458.0,0.0,0.0256,1,100
P07,PSO_Binario,,100,,,30.0,0.7,2.0,2.0,6.0,2,43,1458,1458.0,0.0,0.0302,82,100
P07,PSO_Binario,,100,,,30.0,0.7,2.0,2.0,6.0,3,44,1458,1458.0,0.0,0.0272,9,100
P07,PSO_Binario,,100,,,30.0,0.7,2.0,2.0,6.0,4,45,1458,1458.0,0.0,0.0255,22,100
P07,PSO_Binario,,100,,,30.0,0.7,2.0,2.0,6.0,5,46,1458,1458.0,0.0,0.0267,99,100
P07,PSO_Binario,,100,,,30.0,0.9,2.0,2.0,4.0,1,42,1458,1458.0,0.0,0.0264,1,100
P07,PSO_Binario,,100,,,30.0,0.9,2.0,2.0,4.0,2,43,1458,1458.0,0.0,0.0276,5,100
P07,PSO_Binario,,100,,,30.0,0.9,2.0,2.0,4.0,3,44,1458,1458.0,0.0,0.0282,6,100
P07,PSO_Binario,,100,,,30.0,0.9,2.0,2.0,4.0,4,45,1453,1458.0,0.3429355281207133,0.0311,27,100
P07,PSO_Binario,,100,,,30.0,0.9,2.0,2.0,4.0,5,46,1454,1458.0,0.2743484224965706,0.0286,95,100
P07,PSO_Binario,,100,,,30.0,0.9,2.0,2.0,6.0,1,42,1458,1458.0,0.0,0.029,1,100
P07,PSO_Binario,,100,,,30.0,0.9,2.0,2.0,6.0,2,43,1450,1458.0,0.5486968449931412,0.0324,10,100
P07,PSO_Binario,,100,,,30.0,0.9,2.0,2.0,6.0,3,44,1458,1458.0,0.0,0.028,5,100
P07,PSO_Binario,,100,,,30.0,0.9,2.0,2.0,6.0,4,45,1453,1458.0,0.3429355281207133,0.0279,5,100
P07,PSO_Binario,,100,,,30.0,0.9,2.0,2.0,6.0,5,46,1451,1458.0,0.48010973936899864,0.0275,37,100
P07,PSO_Binario,,300,,,30.0,0.4,2.0,2.0,4.0,1,42,1458,1458.0,0.0,0.0731,1,300
P07,PSO_Binario,,300,,,30.0,0.4,2.0,2.0,4.0,2,43,1458,1458.0,0.0,0.0731,16,300
P07,PSO_Binario,,300,,,30.0,0.4,2.0,2.0,4.0,3,44,1458,1458.0,0.0,0.0715,2,300
P07,PSO_Binario,,300,,,30.0,0.4,2.0,2.0,4.0,4,45,1458,1458.0,0.0,0.0809,185,300
P07,PSO_Binario,,300,,,30.0,0.4,2.0,2.0,4.0,5,46,1458,1458.0,0.0,0.076,72,300
P07,PSO_Binario,,300,,,30.0,0.4,2.0,2.0,6.0,1,42,1458,1458.0,0.0,0.073,1,300
P07,PSO_Binario,,300,,,30.0,0.4,2.0,2.0,6.0,2,43,1458,1458.0,0.0,0.0757,16,300
P07,PSO_Binario,,300,,,30.0,0.4,2.0,2.0,6.0,3,44,1458,1458.0,0.0,0.0727,3,300
P07,PSO_Binario,,300,,,30.0,0.4,2.0,2.0,6.0,4,45,1458,1458.0,0.0,0.0756,51,300
P07,PSO_Binario,,300,,,30.0,0.4,2.0,2.0,6.0,5,46,1458,1458.0,0.0,0.0712,72,300
P07,PSO_Binario,,300,,,30.0,0.7,2.0,2.0,4.0,1,42,1458,1458.0,0.0,0.0761,1,300
P07,PSO_Binario,,300,,,30.0,0.7,2.0,2.0,4.0,2,43,1458,1458.0,0.0,0.0758,16,300
P07,PSO_Binario,,300,,,30.0,0.7,2.0,2.0,4.0,3,44,1458,1458.0,0.0,0.08,8,300
P07,PSO_Binario,,300,,,30.0,0.7,2.0,2.0,4.0,4,45,1458,1458.0,0.0,0.0767,46,300
P07,PSO_Binario,,300,,,30.0,0.7,2.0,2.0,4.0,5,46,1458,1458.0,0.0,0.085,39,300
P07,PSO_Binario,,300,,,30.0,0.7,2.0,2.0,6.0,1,42,1458,1458.0,0.0,0.0803,1,300
P07,PSO_Binario,,300,,,30.0,0.7,2.0,2.0,6.0,2,43,1458,1458.0,0.0,0.0788,82,300
P07,PSO_Binario,,300,,,30.0,0.7,2.0,2.0,6.0,3,44,1458,1458.0,0.0,0.1033,9,300
P07,PSO_Binario,,300,,,30.0,0.7,2.0,2.0,6.0,4,45,1458,1458.0,0.0,0.0993,22,300
P07,PSO_Binario,,300,,,30.0,0.7,2.0,2.0,6.0,5,46,1458,1458.0,0.0,0.0914,99,300
P07,PSO_Binario,,300,,,30.0,0.9,2.0,2.0,4.0,1,42,1458,1458.0,0.0,0.0782,1,300
P07,PSO_Binario,,300,,,30.0,0.9,2.0,2.0,4.0,2,43,1458,1458.0,0.0,0.0789,5,300
P07,PSO_Binario,,300,,,30.0,0.9,2.0,2.0,4.0,3,44,1458,1458.0,0.0,0.0785,6,300
P07,PSO_Binario,,300,,,30.0,0.9,2.0,2.0,4.0,4,45,1454,1458.0,0.2743484224965706,0.0768,122,300
P07,PSO_Binario,,300,,,30.0,0.9,2.0,2.0,4.0,5,46,1454,1458.0,0.2743484224965706,0.0779,95,300
P07,PSO_Binario,,300,,,30.0,0.9,2.0,2.0,6.0,1,42,1458,1458.0,0.0,0.0803,1,300
P07,PSO_Binario,,300,,,30.0,0.9,2.0,2.0,6.0,2,43,1458,1458.0,0.0,0.0808,134,300
P07,PSO_Binario,,300,,,30.0,0.9,2.0,2.0,6.0,3,44,1458,1458.0,0.0,0.0801,5,300
P07,PSO_Binario,,300,,,30.0,0.9,2.0,2.0,6.0,4,45,1453,1458.0,0.3429355281207133,0.0937,5,300
P07,PSO_Binario,,300,,,30.0,0.9,2.0,2.0,6.0,5,46,1451,1458.0,0.48010973936899864,0.0796,37,300
P07,PSO_Binario,,100,,,100.0,0.4,2.0,2.0,4.0,1,42,1458,1458.0,0.0,0.1459,0,100
P07,PSO_Binario,,100,,,100.0,0.4,2.0,2.0,4.0,2,43,1458,1458.0,0.0,0.0931,1,100
P07,PSO_Binario,,100,,,100.0,0.4,2.0,2.0,4.0,3,44,1458,1458.0,0.0,0.0918,1,100
P07,PSO_Binario,,100,,,100.0,0.4,2.0,2.0,4.0,4,45,1458,1458.0,0.0,0.0904,8,100
P07,PSO_Binario,,100,,,100.0,0.4,2.0,2.0,4.0,5,46,1458,1458.0,0.0,0.0891,9,100
P07,PSO_Binario,,100,,,100.0,0.4,2.0,2.0,6.0,1,42,1458,1458.0,0.0,0.074,0,100
P07,PSO_Binario,,100,,,100.0,0.4,2.0,2.0,6.0,2,43,1458,1458.0,0.0,0.087,1,100
P07,PSO_Binario,,100,,,100.0,0.4,2.0,2.0,6.0,3,44,1458,1458.0,0.0,0.1732,1,100
P07,PSO_Binario,,100,,,100.0,0.4,2.0,2.0,6.0,4,45,1458,1458.0,0.0,0.1081,1,100
P07,PSO_Binario,,100,,,100.0,0.4,2.0,2.0,6.0,5,46,1458,1458.0,0.0,0.0791,2,100
P07,PSO_Binario,,100,,,100.0,0.7,2.0,2.0,4.0,1,42,1458,1458.0,0.0,0.0834,0,100
P07,PSO_Binario,,100,,,100.0,0.7,2.0,2.0,4.0,2,43,1458,1458.0,0.0,0.084,1,100
P07,PSO_Binario,,100,,,100.0,0.7,2.0,2.0,4.0,3,44,1458,1458.0,0.0,0.1082,4,100
P07,PSO_Binario,,100,,,100.0,0.7,2.0,2.0,4.0,4,45,1458,1458.0,0.0,0.1172,1,100
P07,PSO_Binario,,100,,,100.0,0.7,2.0,2.0,4.0,5,46,1458,1458.0,0.0,0.0819,5,100
P07,PSO_Binario,,100,,,100.0,0.7,2.0,2.0,6.0,1,42,1458,1458.0,0.0,0.0991,0,100
P07,PSO_Binario,,100,,,100.0,0.7,2.0,2.0,6.0,2,43,1458,1458.0,0.0,0.0842,1,100
P07,PSO_Binario,,100,,,100.0,0.7,2.0,2.0,6.0,3,44,1458,1458.0,0.0,0.0797,5,100
